Database Name,Instance Number,Instance Name,Database Version,Cluster,Hostname,Host OS,Num CPUs,Server Memory (GB),DB Block Size,Begin Snap,Begin Time,End Snap,End Time,Elapsed Time (mins),DB Time (mins),Average Active Sessions,Busy Flag,Logical Reads/sec,Block Changes/sec,Read IOPS,Write IOPS,Redo IOPS,All Write IOPS,Total IOPS,Read Throughput (MiB/sec),Write Throughput (MiB/sec),Redo Throughput (MiB/sec),All Write Throughput (MiB/sec),Total Throughput (MiB/sec),DB CPU Time (s),DB CPU %DBTime,Wait Class User I/O Waits,Wait Class User I/O Time (s),Wait Class User I/O Latency (ms),Wait Class User I/O %DBTime,User Calls/sec,Parses/sec,Hard Parses/sec,Logons/sec,Executes/sec,Transactions/sec,Buffer Hit Ratio (%),In-Memory Sort Ratio (%),Log Switches (Total),Log Switches (Per Hour),Top5 Event1 Name,Top5 Event1 Class,Top5 Event1 Waits,Top5 Event1 Time (s),Top5 Event1 Average Time (ms),Top5 Event1 %DBTime,Top5 Event2 Name,Top5 Event2 Class,Top5 Event2 Waits,Top5 Event2 Time (s),Top5 Event2 Average Time (ms),Top5 Event2 %DBTime,Top5 Event3 Name,Top5 Event3 Class,Top5 Event3 Waits,Top5 Event3 Time (s),Top5 Event3 Average Time (ms),Top5 Event3 %DBTime,Top5 Event4 Name,Top5 Event4 Class,Top5 Event4 Waits,Top5 Event4 Time (s),Top5 Event4 Average Time (ms),Top5 Event4 %DBTime,Top5 Event5 Name,Top5 Event5 Class,Top5 Event5 Waits,Top5 Event5 Time (s),Top5 Event5 Average Time (ms),Top5 Event5 %DBTime,db file sequential read Waits,db file sequential read Time (s),db file sequential read Latency (ms),db file sequential read %DBTime,db file scattered read Waits,db file scattered read Time (s),db file scattered read Latency (ms),db file scattered read %DBTime,direct path read Waits,direct path read Time (s),direct path read Latency (ms),direct path read %DBTime,direct path write Waits,direct path write Time (s),direct path write Latency (ms),direct path write %DBTime,direct path read temp Waits,direct path read temp Time (s),direct path read temp Latency (ms),direct path read temp %DBTime,direct path write temp Waits,direct path write temp Time (s),direct path write temp Latency (ms),direct path write temp %DBTime,log file sync Waits,log file sync Time (s),log file sync Latency (ms),log file sync %DBTime,db file parallel write Waits,db file parallel write Time (s),db file parallel write Latency (ms),db file parallel write %DBTime,log file parallel write Waits,log file parallel write Time (s),log file parallel write Latency (ms),log file parallel write %DBTime,log file sequential read Waits,log file sequential read Time (s),log file sequential read Latency (ms),log file sequential read %DBTime,OS busy time,OS idle time,OS iowait time,OS sys time,OS user time,OS cpu wait time,OS resource mgr wait time,Data Guard Flag,Exadata Flag,Wait Class Admin Waits,Wait Class Admin Time (s),Wait Class Admin Latency (ms),Wait Class Admin %DBTime,Wait Class Application Waits,Wait Class Application Time (s),Wait Class Application Latency (ms),Wait Class Application %DBTime,Wait Class Cluster Waits,Wait Class Cluster Time (s),Wait Class Cluster Latency (ms),Wait Class Cluster %DBTime,Wait Class Commit Waits,Wait Class Commit Time (s),Wait Class Commit Latency (ms),Wait Class Commit %DBTime,Wait Class Concurrency Waits,Wait Class Concurrency Time (s),Wait Class Concurrency Latency (ms),Wait Class Concurrency %DBTime,Wait Class Configuration Waits,Wait Class Configuration Time (s),Wait Class Configuration Latency (ms),Wait Class Configuration %DBTime,Wait Class Network Waits,Wait Class Network Time (s),Wait Class Network Latency (ms),Wait Class Network %DBTime,Wait Class Other Waits,Wait Class Other Time (s),Wait Class Other Latency (ms),Wait Class Other %DBTime,Wait Class System I/O Waits,Wait Class System I/O Time (s),Wait Class System I/O Latency (ms),Wait Class System I/O %DBTime,Histogram <1ms db file sequential read,Histogram <2ms db file sequential read,Histogram <4ms db file sequential read,Histogram <8ms db file sequential read,Histogram <16ms db file sequential read,Histogram <32ms db file sequential read,Histogram <1s db file sequential read,Histogram >1s db file sequential read,Histogram <1ms log file parallel write,Histogram <2ms log file parallel write,Histogram <4ms log file parallel write,Histogram <8ms log file parallel write,Histogram <16ms log file parallel write,Histogram <32ms log file parallel write,Histogram <1s log file parallel write,Histogram >1s log file parallel write
ORCLDB,5,ORCLDB5,12.1.0.2.0,Y,hostname1,Linux x86 64-bit,40,251.63,8K,8167,08/08/17 10:30,8168,08/08/17 11:00,30.11,646.07,21.4,N,761669.9,16263.7,7299.4,789.4,0,789.4,8088.8,444.57,18.81,3.21,22.02,466.59,19843,51.2,13032619,14406,1.105,37.2,698.4,1530.5,42.8,20.4,8862.2,519.6,98.62,100,1,1.99,DB CPU,,,19.8K,,51.2,db file sequential read,User I/O,6256532,10.3K,1.64,26.4,direct path read,User I/O,1087548,1964.2,1.806,5.1,gc buffer busy acquire,Cluster,198197,1523.4,7.686,3.9,db file scattered read,User I/O,524275,1198.4,2.286,3.1,6256532,10252,1.639,26.4,524275,1198,2.285,3.1,1087548,1964,1.806,5.1,411,3,7.299,0,30841,53,1.718,0.1,26994,70,2.593,0.2,166,4,24.096,0,154029,302,1.961,7,231991,689,2.97,16,15913,131,8.232,3,2319383,4780879,1042038,236933,2041109,,3,N,N,5,1,200,0,317718,100,0.315,0.3,2269047,3321,1.464,8.6,19654,318,16.18,0.8,551180,326,0.591,0.8,991,4,4.036,0,1135794,121,0.107,0.3,753253,365,0.485,0.9,10723,20,1.865,0.1,74.2,17.2,3.4,2,1.7,1.1,0.4,0,70.5,16.1,3.8,2.8,2.6,2.3,2,
ORCLDB,5,ORCLDB5,12.1.0.2.0,Y,hostname1,Linux x86 64-bit,40,251.63,8K,8168,08/08/17 11:00,8169,08/08/17 11:30,30.1,652.55,21.6,N,881512.1,12118.3,7876.9,664.7,0,664.7,8541.6,421.02,16.02,2.34,18.36,439.38,18852,48.2,16211819,14581,0.899,37.2,995.4,1822.2,12.9,16,8034.6,650.6,98.74,100,0,0,DB CPU,,,18.9K,,48.2,db file sequential read,User I/O,6745288,9921.4,1.471,25.3,gc buffer busy acquire,Cluster,988819,3200.7,3.237,8.2,direct path read,User I/O,1215390,2121.3,1.745,5.4,db file parallel read,User I/O,290649,1020.6,3.511,2.6,6745288,9921,1.471,25.3,280964,901,3.207,2.3,1215390,2121,1.745,5.4,315,2,6.349,0,28692,51,1.777,0.1,24569,103,4.192,0.3,224,4,17.857,0,174719,925,5.294,19.2,220411,631,2.863,13.1,,,,,2159745,4914523,1090807,217970,1900558,,2,N,N,1,0,0,0,596539,189,0.317,0.5,3282321,5019,1.529,12.8,21169,350,16.534,0.9,676654,289,0.427,0.7,1454,3,2.063,0,1714352,159,0.093,0.4,732843,324,0.442,0.8,12879,14,1.087,0,67.6,23.6,4.4,2.1,1.5,0.7,0.2,0,69.5,15.1,5.4,3.2,2.7,2.3,1.8,
ORCLDB,5,ORCLDB5,12.1.0.2.0,Y,hostname1,Linux x86 64-bit,40,251.63,8K,8169,08/08/17 11:30,8170,08/08/17 12:00,29.8,735.01,24.6,N,1220102.8,15076.6,6913,887.2,0,887.2,7800.2,402.48,25.05,3.93,28.98,431.46,21660,49.1,19583390,16690,0.852,37.8,708.3,1835.3,57.4,15.3,9134.9,864.4,99.14,100,1,2.01,DB CPU,,,21.7K,,49.1,db file sequential read,User I/O,8417020,12.7K,1.5,28.7,direct path read,User I/O,994700,2294.4,2.307,5.2,gc buffer busy acquire,Cluster,461005,1871.4,4.059,4.2,db file scattered read,User I/O,495941,1214.7,2.449,2.8,8417020,12664,1.505,28.7,495941,1215,2.45,2.8,994700,2294,2.306,5.2,621,8,12.882,0,29536,48,1.625,0.1,34622,164,4.737,0.4,209,4,19.139,0,277500,1030,3.712,19.1,317393,743,2.341,13.8,7087,18,2.54,0.3,2512868,4506403,1214176,252933,2213404,,0,N,N,3,1,333.333,0,412616,722,1.75,1.6,2970813,4121,1.387,9.3,19988,260,13.008,0.6,1080991,588,0.544,1.3,2253,24,10.652,0.1,1292294,143,0.111,0.3,782658,392,0.501,0.9,14062,15,1.067,0,59.7,29.9,6.5,2,1.1,0.6,0.2,0,56.1,28,9.3,2.6,1.5,1.2,1.2,
ORCLDB,5,ORCLDB5,12.1.0.2.0,Y,hostname1,Linux x86 64-bit,40,251.63,8K,8170,08/08/17 12:00,8171,08/08/17 12:30,29.97,903.21,30.1,N,1877368.4,19590.7,8272.5,1032.6,0,1032.6,9305.1,528.51,16.72,3.87,20.59,549.1,24792,45.7,18290651,21817,1.193,40.3,871.4,2421.3,43,15.8,9691.4,814.1,99.26,100,0,0,DB CPU,,,24.8K,,45.7,db file sequential read,User I/O,7682289,13.4K,1.75,24.8,direct path read,User I/O,1170854,3926,3.353,7.2,gc buffer busy acquire,Cluster,623039,2890,4.639,5.3,db file scattered read,User I/O,821750,2215,2.695,4.1,7682289,13414,1.746,24.8,821750,2215,2.695,4.1,1170854,3926,3.353,7.2,343,7,20.408,0,30454,56,1.839,0.1,19516,81,4.15,0.1,175,5,28.571,0,309025,979,3.168,18.9,278769,743,2.665,14.3,,,,,2784950,4273779,1395464,244502,2489726,,16,N,N,,,,,450664,953,2.115,1.8,3568208,5842,1.637,10.8,20188,237,11.74,0.4,896642,493,0.55,0.9,1524,9,5.906,0,1722324,284,0.165,0.5,911646,388,0.426,0.7,11715,19,1.622,0,53.1,32.4,8.9,2.9,1.6,0.9,0.2,0,52.3,27.9,11.6,2.8,2.2,1.8,1.4,
ORCLDB,5,ORCLDB5,12.1.0.2.0,Y,hostname1,Linux x86 64-bit,40,251.63,8K,8171,08/08/17 12:30,8172,08/08/17 13:00,30.08,1026.07,34.1,N,1108314.4,32192.9,10052.9,1163.2,0,1163.2,11216.1,501.62,36.16,5.46,41.62,543.24,23293,37.8,24580546,26514,1.079,43.1,1607.3,1862.6,12,17.4,9276.5,773.3,98.55,100,1,1.99,DB CPU,,,23.3K,,37.8,db file sequential read,User I/O,11729095,18.6K,1.59,30.3,direct path read,User I/O,1736706,3998.7,2.302,6.5,gc buffer busy acquire,Cluster,630142,3174.3,5.037,5.2,log file sync,Commit,126110,2701.7,21.423,4.4,11729095,18625,1.588,30.3,774233,2197,2.838,3.6,1736706,3999,2.303,6.5,514,16,31.128,0,39581,42,1.061,0.1,24416,197,8.068,0.3,387,13,33.592,0,306650,770,2.511,12.7,235853,912,3.867,15,16709,132,7.9,2.2,2660071,4408679,1694495,281801,2324837,,7,N,N,2,0,0,0,698332,2286,3.274,3.7,3250194,5619,1.729,9.1,126110,2702,21.426,4.4,914126,1079,1.18,1.8,5914,406,68.651,0.7,2904805,177,0.061,0.3,775150,319,0.412,0.5,11106,21,1.891,0,64.8,25.9,5.4,1.7,1.2,0.7,0.3,0,26.9,32.3,25.4,7.6,3.8,2,1.9,
ORCLDB,5,ORCLDB5,12.1.0.2.0,Y,hostname1,Linux x86 64-bit,40,251.63,8K,8172,08/08/17 13:00,8173,08/08/17 13:30,30.08,932.04,30.9,N,1040810.6,26446.7,10064.9,1101,0,1101,11165.9,399.22,31.82,4.83,36.65,435.87,22961,41.1,23058474,26375,1.144,47.2,929.9,2214.9,71.5,15.5,16909.9,572.8,97.77,100,1,1.99,DB CPU,,,23K,,41.1,db file sequential read,User I/O,11041862,16.9K,1.53,30.3,db file scattered read,User I/O,2313453,5026.4,2.173,9,SQL*Net message from dblink,Network,77147,1924.8,24.95,3.4,direct path read,User I/O,901756,1885.1,2.09,3.4,11041862,16939,1.534,30.3,2313453,5026,2.173,9,901756,1885,2.09,3.4,301,1,3.322,0,40918,77,1.882,0.1,35424,171,4.827,0.3,68,1,14.706,0,297814,690,2.317,13.2,289258,891,3.08,17,23404,67,2.863,1.3,2607741,4487431,1685952,257137,2299223,,2,N,N,1,0,0,0,319674,1081,3.382,1.9,3267933,2694,0.824,4.8,39389,397,10.079,0.7,693741,389,0.561,0.7,2055,31,15.085,0.1,1567813,1943,1.239,3.5,733891,431,0.587,0.8,14526,19,1.308,0,61.2,29.8,5.3,1.6,1.1,0.7,0.3,0,27.5,39,24,4,2.6,1.6,1.4,
ORCLDB,5,ORCLDB5,12.1.0.2.0,Y,hostname1,Linux x86 64-bit,40,251.63,8K,8173,08/08/17 13:30,8174,08/08/17 14:00,30.07,1023.97,34,N,1245525.8,14105.2,8897.9,814.9,0,814.9,9712.8,296.09,16.86,2.93,19.79,315.88,22806,37.1,23192736,22838,0.985,37.2,2450.6,1373.5,9.8,15.3,12083.6,1171.1,98.85,100,0,0,DB CPU,,,22.8K,,37.1,db file sequential read,User I/O,12069723,18K,1.49,29.4,gc buffer busy acquire,Cluster,566022,4048.1,7.152,6.6,db file scattered read,User I/O,725311,1905.5,2.627,3.1,direct path read,User I/O,601813,1355.4,2.252,2.2,12069723,18033,1.494,29.4,725311,1906,2.628,3.1,601813,1355,2.252,2.2,404,6,14.851,0,41395,122,2.947,0.2,32356,208,6.428,0.3,266,9,33.835,0,359385,1116,3.105,19.3,258198,984,3.811,17,,,,,2636287,4413458,1504833,275986,2306648,,43,N,N,3,0,0,0,2282852,946,0.414,1.5,3037883,6287,2.07,10.2,32032,614,19.168,1,689913,399,0.578,0.6,1188,14,11.785,0,4332160,326,0.075,0.5,719611,374,0.52,0.6,11423,19,1.663,0,74.8,18.7,2.8,1.4,1.2,0.8,0.4,0,18.2,45.1,24.6,4.9,2.7,2.2,2.2,
ORCLDB,5,ORCLDB5,12.1.0.2.0,Y,hostname1,Linux x86 64-bit,40,251.63,8K,8174,08/08/17 14:00,8175,08/08/17 14:30,29.83,892.46,29.9,N,1168158.3,19863.4,7332.9,1004.5,0,1004.5,8337.4,274.46,24.69,3.86,28.55,303.01,21570,40.3,20689597,26873,1.299,50.2,958,2234,21.3,16.7,10171.3,791.7,98.6,100,1,2.01,DB CPU,,,21.6K,,40.3,db file sequential read,User I/O,9930466,17.8K,1.79,33.2,read by other session,User I/O,1349597,3645.7,2.701,6.8,db file scattered read,User I/O,1009319,2921.1,2.894,5.5,direct path read,User I/O,598901,1744.4,2.913,3.3,9930466,17779,1.79,33.2,1009319,2921,2.894,5.5,598901,1744,2.912,3.3,214,1,4.673,0,33520,162,4.833,0.3,32341,194,5.999,0.4,174,2,11.494,0,500392,1037,2.072,13.3,276692,1000,3.614,12.8,16796,22,1.31,0.3,2465092,4552559,1506689,234652,2171895,,9,N,N,2,0,0,0,589139,411,0.698,0.8,3316445,3154,0.951,5.9,23933,307,12.827,0.6,551024,351,0.637,0.7,2638,40,15.163,0.1,1696222,160,0.094,0.3,740962,363,0.49,0.7,12229,27,2.208,0.1,61.6,27.3,6.5,2.3,1.3,0.6,0.3,0,4.2,46.7,37,5.4,3.1,2,1.5,
ORCLDB,5,ORCLDB5,12.1.0.2.0,Y,hostname1,Linux x86 64-bit,40,251.63,8K,8175,08/08/17 14:30,8176,08/08/17 15:00,30.1,741.49,24.6,N,1119176.6,42077.1,6445,1077.7,0,1077.7,7522.7,248.87,24.58,4.38,28.96,277.83,22048,49.6,19205754,17096,0.89,38.4,823.6,1659.5,19.4,16.2,9002.9,709.9,98.65,100,1,1.99,DB CPU,,,22K,,49.6,db file sequential read,User I/O,8908335,12.8K,1.44,28.8,db file scattered read,User I/O,1040545,2650.7,2.547,6,gc buffer busy acquire,Cluster,176763,1330.5,7.527,3,enq: TX - row lock contention,Applicat,7643,801.2,104.828,1.8,8908335,12832,1.44,28.8,1040545,2651,2.548,6,201558,587,2.912,1.3,3842,24,6.247,0.1,36597,57,1.558,0.1,21818,151,6.921,0.3,203,3,14.778,0,376663,954,2.533,17.6,273221,980,3.587,18.1,16208,15,0.925,0.3,2557773,4528087,1268290,250884,2261069,,3,N,N,6,1,166.667,0,331576,897,2.705,2,3380471,3548,1.05,8,39606,350,8.837,0.8,482283,315,0.653,0.7,1353,19,14.043,0,1470236,402,0.273,0.9,781109,410,0.525,0.9,11918,16,1.343,0,68.9,24.1,3.5,1.4,1.1,0.7,0.2,0,2.1,41.8,44.6,5.3,3.2,1.7,1.4,
ORCLDB,5,ORCLDB5,12.1.0.2.0,Y,hostname1,Linux x86 64-bit,40,251.63,8K,8176,08/08/17 15:00,8177,08/08/17 15:30,29.84,799.13,26.7,N,1124384.8,43467.8,9875.7,1002.8,0,1002.8,10878.5,313.74,24.74,4.08,28.82,342.56,21017,43.8,20031083,17196,0.858,35.9,596.1,1773.7,20.3,15.3,8464.3,552.1,98.69,100,1,2.01,DB CPU,,,21K,,43.8,db file sequential read,User I/O,10180418,12.6K,1.24,26.2,enq: TM - contention,Applicat,15,4480.6,298706.667,9.3,db file scattered read,User I/O,634212,1337.7,2.109,2.8,direct path read,User I/O,689250,1288.7,1.87,2.7,10180418,12581,1.236,26.2,634212,1338,2.11,2.8,689250,1289,1.87,2.7,4085,22,5.386,0,34929,71,2.033,0.1,18548,174,9.381,0.4,348,6,17.241,0,276875,666,2.405,14.5,253955,884,3.481,19.3,4956,8,1.614,0.2,2391884,4623470,1210900,228498,2115411,,1,N,N,3,0,0,0,156844,4975,31.719,10.4,3884620,3879,0.999,8.1,48217,409,8.482,0.9,355453,418,1.176,0.9,2259,111,49.137,0.2,1058359,445,0.42,0.9,652241,279,0.428,0.6,10976,12,1.093,0,73.5,20.6,3.3,1.2,0.8,0.4,0.1,0,3,47.6,35.1,7.1,4.5,1.7,1,
ORCLDB,5,ORCLDB5,12.1.0.2.0,Y,hostname1,Linux x86 64-bit,40,251.63,8K,8177,08/08/17 15:30,8178,08/08/17 16:00,30.08,745.26,24.7,N,922014.9,20911.5,5580.8,700,0,700,6280.8,218.14,18.77,2.75,21.52,239.66,19006,42.5,15722160,17133,1.09,38.3,423.3,1051.1,16.9,15.3,8513.5,408.3,98.37,100,1,1.99,DB CPU,,,19K,,42.5,db file sequential read,User I/O,6673327,8998.3,1.348,20.1,read by other session,User I/O,2076433,4282.1,2.062,9.6,db file scattered read,User I/O,1460744,2997.1,2.052,6.7,enq: TM - contention,Applicat,16,2738.7,171168.75,6.1,6673327,8998,1.348,20.1,1460744,2997,2.052,6.7,182438,301,1.65,0.7,1383,9,6.508,0,25365,53,2.089,0.1,15570,93,5.973,0.2,197,4,20.305,0,209180,600,2.868,14.7,218311,807,3.697,19.8,16849,12,0.712,0.3,2224296,4869524,1008110,236520,1948638,,1,N,N,2,0,0,0,74747,2782,37.219,6.2,4178569,4310,1.031,9.6,27688,298,10.763,0.7,346693,189,0.545,0.4,1502,23,15.313,0.1,828693,506,0.611,1.1,721802,278,0.385,0.6,12959,11,0.849,0,76.5,17.9,2.7,1.2,1,0.6,0.3,0,4,52.3,27.3,9.1,4.3,1.7,1.4,
ORCLDB,5,ORCLDB5,12.1.0.2.0,Y,hostname1,Linux x86 64-bit,40,251.63,8K,8178,08/08/17 16:00,8179,08/08/17 16:30,30.1,765.05,25.4,N,1083846.4,16684.6,6638.2,703.8,0,703.8,7342,290.41,15.61,3.37,18.98,309.39,22159,48.3,18841454,18014,0.956,39.2,456.5,1863,14,16.3,13022.7,559.3,98.7,100,1,1.99,DB CPU,,,22.2K,,48.3,db file sequential read,User I/O,7278729,11.5K,1.57,25,db file scattered read,User I/O,1209648,2728.3,2.255,5.9,read by other session,User I/O,886326,1669.1,1.883,3.6,gc cr block busy,Cluster,115546,1496.1,12.948,3.3,7278729,11460,1.574,25,1209648,2728,2.255,5.9,607213,1442,2.375,3.1,198,1,5.051,0,23136,24,1.037,0.1,23295,115,4.937,0.3,194,6,30.928,0,292699,929,3.174,18.8,222194,1034,4.654,20.9,1620,21,12.963,0.4,2512564,4578674,1192403,227895,2239337,,0,N,N,3,0,0,0,8442,242,28.666,0.5,4445515,4512,1.015,9.8,39076,496,12.693,1.1,405038,734,1.812,1.6,1623,23,14.171,0.1,760345,120,0.158,0.3,721768,279,0.387,0.6,11899,12,1.008,0,64.1,25.5,5.6,2.2,1.5,0.9,0.2,0,2.3,42,29.2,13.5,8.6,2.6,1.7,
ORCLDB,5,ORCLDB5,12.1.0.2.0,Y,hostname1,Linux x86 64-bit,40,251.63,8K,8179,08/08/17 16:30,8180,08/08/17 17:00,30.09,652.18,21.6,N,856960.4,14278.3,5464.4,676.8,0,676.8,6141.2,249.01,17.07,2.89,19.96,268.97,20393,52.1,16173472,14192,0.877,36.3,427.1,1549.5,16.1,15.5,11605.7,563.4,98.69,100,1,1.99,DB CPU,,,20.4K,,52.1,db file sequential read,User I/O,6883141,9739.7,1.415,24.9,direct path read,User I/O,836766,1952.1,2.333,5,db file scattered read,User I/O,573019,1395.9,2.436,3.6,gc cr block busy,Cluster,120210,1057.2,8.795,2.7,6883141,9740,1.415,24.9,573019,1396,2.436,3.6,836766,1952,2.333,5,419,3,7.16,0,26024,44,1.691,0.1,20426,135,6.609,0.3,143,2,13.986,0,213133,610,2.862,14.2,236664,919,3.883,21.4,3075,39,12.683,0.9,2369728,4755926,1051234,234341,2095445,,0,N,N,,,,,11118,108,9.714,0.3,3521264,3415,0.97,8.7,34127,358,10.49,0.9,406571,386,0.949,1,945,7,7.407,0,720192,119,0.165,0.3,633401,255,0.403,0.7,11415,21,1.84,0.1,75.8,16.9,3,1.8,1.4,0.8,0.2,0,3.1,50,29.7,8.3,5,2.3,1.5,
ORCLDB,5,ORCLDB5,12.1.0.2.0,Y,hostname1,Linux x86 64-bit,40,251.63,8K,8180,08/08/17 17:00,8181,08/08/17 17:30,29.76,716.87,24,N,1522907.6,30000,7049.8,999.4,0,999.4,8049.2,321,28.05,5.39,33.44,354.44,25321,58.9,18009403,15297,0.849,35.6,411.6,1605.7,13.2,15.5,11980.5,498.5,99.16,100,2,4.03,DB CPU,,,25.3K,,58.9,db file sequential read,User I/O,8344136,10.8K,1.29,25,direct path read,User I/O,1037995,1946,1.875,4.5,db file scattered read,User I/O,663429,1484,2.237,3.5,read by other session,User I/O,436475,687.6,1.575,1.6,8344136,10757,1.289,25,663429,1484,2.237,3.5,1037995,1946,1.875,4.5,178,1,5.618,0,22173,16,0.722,0,12739,27,2.119,0.1,288,5,17.361,0,176217,249,1.413,5.6,238780,606,2.538,13.6,3464,6,1.732,0.1,2823958,4159452,1065201,211377,2568500,,0,N,N,,,,,7419,59,7.953,0.1,2575163,1294,0.502,3,34911,306,8.765,0.7,349096,196,0.561,0.5,10089,18,1.784,0,678150,352,0.519,0.8,584194,221,0.378,0.5,10589,16,1.511,0,74.8,18.7,3.3,1.4,1,0.6,0.2,0,51.5,28.3,13.1,2.7,1.9,1.4,1.2,
ORCLDB,5,ORCLDB5,12.1.0.2.0,Y,hostname1,Linux x86 64-bit,40,251.63,8K,8181,08/08/17 17:30,8182,08/08/17 18:00,29.96,565.88,18.8,N,1119759.1,17872.9,5062.2,660.1,0,660.1,5722.3,249.05,20.73,3.24,23.97,273.02,21084,62.1,14441630,11179,0.774,32.9,478.7,1187.8,12.6,15.2,6084.4,502.3,98.99,100,1,2,DB CPU,,,21.1K,,62.1,db file sequential read,User I/O,5418892,7922.4,1.462,23.3,db file scattered read,User I/O,709011,1512.9,2.134,4.5,read by other session,User I/O,354016,618.1,1.746,1.8,direct path read,User I/O,321169,501.3,1.561,1.5,5418892,7922,1.462,23.3,709011,1513,2.134,4.5,321169,501,1.56,1.5,107,0,0,0,24232,33,1.362,0.1,19435,48,2.47,0.1,100,2,20,0,117628,163,1.386,4.4,242770,549,2.261,14.9,7903,26,3.29,0.7,2410642,4684646,822168,200241,2177035,,0,N,N,2,0,0,0,6941,12,1.729,0,2207653,1240,0.562,3.7,55066,462,8.39,1.4,324415,172,0.53,0.5,4417,6,1.358,0,742675,36,0.048,0.1,503855,213,0.423,0.6,9128,10,1.096,0,74.1,18.8,3,1.6,1.4,0.8,0.3,,75.5,14.2,3.4,2.1,1.8,1.6,1.4,
ORCLDB,5,ORCLDB5,12.1.0.2.0,Y,hostname1,Linux x86 64-bit,40,251.63,8K,8182,08/08/17 18:00,8183,08/08/17 18:30,30.02,765.15,25.4,N,944119,16785.5,10362.9,736.8,0,736.8,11099.7,251.03,18.54,2.93,21.47,272.5,21713,47.3,22028058,22007,0.999,47.9,600.4,1884,15.9,65.5,13257.7,553.5,97.98,100,1,2,DB CPU,,,21.7K,,47.3,db file sequential read,User I/O,9859814,13.9K,1.41,30.2,db file scattered read,User I/O,1880570,3546.8,1.886,7.7,read by other session,User I/O,1610389,2675.8,1.662,5.8,db file parallel read,User I/O,283790,1233.9,4.348,2.7,9859814,13856,1.405,30.2,1880570,3547,1.886,7.7,293595,510,1.737,1.1,240,0,0,0,28934,42,1.452,0.1,17115,56,3.272,0.1,135,1,7.407,0,137659,187,1.358,5,269516,506,1.877,13.4,4069,54,13.271,1.4,2432062,4619715,1346808,219065,2170844,,0,N,N,1,0,0,0,9021,782,86.687,1.7,1631691,1052,0.645,2.3,18519,194,10.476,0.4,439978,329,0.748,0.7,3027,18,5.946,0,573807,109,0.19,0.2,954849,484,0.507,1.1,12082,16,1.324,0,68.3,23.1,5.3,1.6,0.9,0.6,0.2,0,77.7,15.2,2.2,1.5,1.3,1,1,
ORCLDB,5,ORCLDB5,12.1.0.2.0,Y,hostname1,Linux x86 64-bit,40,251.63,8K,8183,08/08/17 18:30,8184,08/08/17 19:00,30.08,653.8,21.7,N,792212.6,12499.9,6929.6,710.7,0,710.7,7640.3,186.23,13.05,2.28,15.33,201.56,19467,49.6,18868129,15940,0.845,40.6,600.9,1385.8,4.7,15.9,10590.3,397.7,98.4,100,0,0,DB CPU,,,19.5K,,49.6,db file sequential read,User I/O,8267675,10.4K,1.25,26.4,read by other session,User I/O,1779406,2659.2,1.494,6.8,db file scattered read,User I/O,1038523,1899.9,1.829,4.8,db file parallel read,User I/O,164994,451.2,2.735,1.2,8267675,10372,1.255,26.4,1038523,1900,1.83,4.8,147673,365,2.472,0.9,457,0,0,0,21924,36,1.642,0.1,55991,105,1.875,0.3,70,1,14.286,0,103598,136,1.313,4.2,263175,483,1.835,14.7,,,,,2252976,4839954,1007936,219766,1996457,,0,N,N,1,0,0,0,6944,317,45.651,0.8,1471092,977,0.664,2.5,58323,326,5.59,0.8,251434,149,0.593,0.4,1470,6,4.082,0,1012732,63,0.062,0.2,576252,239,0.415,0.6,10040,9,0.896,0,79.3,15.7,2.2,1.1,0.9,0.5,0.2,,80,12.6,2.3,1.6,1.4,1.1,1,
ORCLDB,5,ORCLDB5,12.1.0.2.0,Y,hostname1,Linux x86 64-bit,40,251.63,8K,8184,08/08/17 19:00,8185,08/08/17 19:30,29.97,699.83,23.3,N,802906.2,15660.9,7409.1,1226.9,0,1226.9,8636,250.79,29.08,3.33,32.41,283.2,18654,44.4,19165852,20738,1.082,49.4,745.5,1897.6,9.5,15.9,7729.4,459.4,98.27,100,3,6.01,DB CPU,,,18.7K,,44.4,db file sequential read,User I/O,8891267,15K,1.68,35.6,db file scattered read,User I/O,1067439,2364,2.215,5.6,log file sync,Commit,88597,1693.2,19.111,4,direct path read,User I/O,625336,1637.8,2.619,3.9,8891267,14957,1.682,35.6,1067439,2364,2.215,5.6,625336,1638,2.619,3.9,118,1,8.475,0,37755,84,2.225,0.2,21038,199,9.459,0.5,101,2,19.802,0,271923,741,2.725,16.5,224098,703,3.137,15.7,6918,76,10.986,1.7,2119321,4942923,1460094,195022,1887201,,0,N,N,6,1,166.667,0,8658,12,1.386,0,1413836,954,0.675,2.3,88597,1693,19.109,4,283752,323,1.138,0.8,1807,32,17.709,0.1,1270712,50,0.039,0.1,527309,204,0.387,0.5,11156,23,2.062,0.1,63.3,26.9,4.9,1.9,1.5,1,0.4,0,68.6,17.2,4,2.9,2.7,2.4,2.2,
